country,iso3,location,source_age_group,target_age_group,contacts_per_day,source,source_type
Japan,JPN,school,adolescent_10_17y,child_1_4y,0.01968,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,adolescent_10_17y,child_5_9y,0.237292,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,adolescent_10_17y,adolescent_10_17y,3.810762,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,adolescent_10_17y,young_adult_18_39y,1.199032,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,adolescent_10_17y,middle_adult_40_64y,1.240695,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,adolescent_10_17y,elderly_65plus,0.024089,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,young_adult_18_39y,infant_0_2m,0.001495,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,young_adult_18_39y,infant_3_11m,0.007473,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,young_adult_18_39y,child_1_4y,0.038864,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,young_adult_18_39y,child_5_9y,0.078179,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,young_adult_18_39y,adolescent_10_17y,0.38278,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,young_adult_18_39y,young_adult_18_39y,0.458696,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,young_adult_18_39y,middle_adult_40_64y,0.267255,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,young_adult_18_39y,elderly_65plus,0.012416,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,middle_adult_40_64y,infant_0_2m,0.002211,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,middle_adult_40_64y,infant_3_11m,0.011055,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,middle_adult_40_64y,child_1_4y,0.057493,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,middle_adult_40_64y,child_5_9y,0.125532,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,middle_adult_40_64y,adolescent_10_17y,0.256413,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,middle_adult_40_64y,young_adult_18_39y,0.173014,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,middle_adult_40_64y,middle_adult_40_64y,0.159237,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,middle_adult_40_64y,elderly_65plus,0.014934,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,elderly_65plus,infant_0_2m,1e-05,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,elderly_65plus,infant_3_11m,5.2e-05,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,elderly_65plus,child_1_4y,0.000269,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,elderly_65plus,child_5_9y,0.009635,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,elderly_65plus,adolescent_10_17y,0.005689,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,elderly_65plus,young_adult_18_39y,0.009185,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,elderly_65plus,middle_adult_40_64y,0.017065,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,school,elderly_65plus,elderly_65plus,0.014233,Prem/contactdata 2017 school matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_0_2m,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_0_2m,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_0_2m,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_0_2m,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_0_2m,adolescent_10_17y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_0_2m,young_adult_18_39y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_0_2m,middle_adult_40_64y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_0_2m,elderly_65plus,1.3e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_3_11m,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_3_11m,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_3_11m,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_3_11m,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_3_11m,adolescent_10_17y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_3_11m,young_adult_18_39y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_3_11m,middle_adult_40_64y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,infant_3_11m,elderly_65plus,1.3e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_1_4y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_1_4y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_1_4y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_1_4y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_1_4y,adolescent_10_17y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_1_4y,young_adult_18_39y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_1_4y,middle_adult_40_64y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_1_4y,elderly_65plus,1.3e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_5_9y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_5_9y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_5_9y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_5_9y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_5_9y,adolescent_10_17y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_5_9y,young_adult_18_39y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_5_9y,middle_adult_40_64y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,child_5_9y,elderly_65plus,9e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,adolescent_10_17y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,adolescent_10_17y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,adolescent_10_17y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,adolescent_10_17y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,adolescent_10_17y,adolescent_10_17y,0.16005,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,adolescent_10_17y,young_adult_18_39y,0.695854,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,adolescent_10_17y,middle_adult_40_64y,0.520403,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,adolescent_10_17y,elderly_65plus,2.1e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,young_adult_18_39y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,young_adult_18_39y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,young_adult_18_39y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,young_adult_18_39y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,young_adult_18_39y,adolescent_10_17y,0.222145,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,young_adult_18_39y,young_adult_18_39y,3.422031,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,young_adult_18_39y,middle_adult_40_64y,2.910656,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,young_adult_18_39y,elderly_65plus,0.000149,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,middle_adult_40_64y,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,middle_adult_40_64y,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,middle_adult_40_64y,child_1_4y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,middle_adult_40_64y,child_5_9y,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,middle_adult_40_64y,adolescent_10_17y,0.107551,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,middle_adult_40_64y,young_adult_18_39y,1.884288,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,middle_adult_40_64y,middle_adult_40_64y,2.688717,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,middle_adult_40_64y,elderly_65plus,7.1e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,elderly_65plus,infant_0_2m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,elderly_65plus,infant_3_11m,0.0,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,elderly_65plus,child_1_4y,1e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,elderly_65plus,child_5_9y,1e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,elderly_65plus,adolescent_10_17y,5e-06,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,elderly_65plus,young_adult_18_39y,0.00011,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,elderly_65plus,middle_adult_40_64y,8.2e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,work,elderly_65plus,elderly_65plus,2.9e-05,Prem/contactdata 2017 work matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,other,infant_0_2m,infant_0_2m,0.009915,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,other,infant_0_2m,infant_3_11m,0.049575,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,other,infant_0_2m,child_1_4y,0.257812,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,other,infant_0_2m,child_5_9y,0.174255,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,other,infant_0_2m,adolescent_10_17y,0.107962,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,other,infant_0_2m,young_adult_18_39y,0.692417,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,other,infant_0_2m,middle_adult_40_64y,0.587748,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
Japan,JPN,other,infant_0_2m,elderly_65plus,0.310177,Prem/contactdata 2017 other matrix aggregated with WPP age weights and reciprocity balanced,derived
